DATE,TIME,当日実績(万kW)
2021/12/27,0:00,436
2021/12/27,1:00,447
2021/12/27,2:00,466
2021/12/27,3:00,474
2021/12/27,4:00,477
2021/12/27,5:00,472
2021/12/27,6:00,478
2021/12/27,7:00,473
2021/12/27,8:00,489
2021/12/27,9:00,490
2021/12/27,10:00,473
2021/12/27,11:00,454
2021/12/27,12:00,430
2021/12/27,13:00,445
2021/12/27,14:00,455
2021/12/27,15:00,473
2021/12/27,16:00,481
2021/12/27,17:00,482
2021/12/27,18:00,480
2021/12/27,19:00,464
2021/12/27,20:00,455
2021/12/27,21:00,446
2021/12/27,22:00,428
2021/12/27,23:00,441
