DATE,TIME,当日実績(万kW),
2019/5/11,0:00,285,
2019/5/11,1:00,292,
2019/5/11,2:00,302,
2019/5/11,3:00,310,
2019/5/11,4:00,307,
2019/5/11,5:00,297,
2019/5/11,6:00,286,
2019/5/11,7:00,278,
2019/5/11,8:00,291,
2019/5/11,9:00,304,
2019/5/11,10:00,312,
2019/5/11,11:00,318,
2019/5/11,12:00,300,
2019/5/11,13:00,304,
2019/5/11,14:00,299,
2019/5/11,15:00,298,
2019/5/11,16:00,311,
2019/5/11,17:00,313,
2019/5/11,18:00,319,
2019/5/11,19:00,331,
2019/5/11,20:00,319,
2019/5/11,21:00,305,
2019/5/11,22:00,290,
2019/5/11,23:00,289,
