DATE,TIME,当日実績(万kW),
2019/6/24,0:00,242,
2019/6/24,1:00,244,
2019/6/24,2:00,256,
2019/6/24,3:00,272,
2019/6/24,4:00,269,
2019/6/24,5:00,265,
2019/6/24,6:00,267,
2019/6/24,7:00,272,
2019/6/24,8:00,303,
2019/6/24,9:00,329,
2019/6/24,10:00,333,
2019/6/24,11:00,336,
2019/6/24,12:00,312,
2019/6/24,13:00,339,
2019/6/24,14:00,341,
2019/6/24,15:00,339,
2019/6/24,16:00,346,
2019/6/24,17:00,335,
2019/6/24,18:00,324,
2019/6/24,19:00,327,
2019/6/24,20:00,314,
2019/6/24,21:00,297,
2019/6/24,22:00,275,
2019/6/24,23:00,265,
