DATE,TIME,当日実績(万kW),
2019/4/20,0:00,298,
2019/4/20,1:00,306,
2019/4/20,2:00,317,
2019/4/20,3:00,327,
2019/4/20,4:00,325,
2019/4/20,5:00,315,
2019/4/20,6:00,304,
2019/4/20,7:00,281,
2019/4/20,8:00,290,
2019/4/20,9:00,304,
2019/4/20,10:00,321,
2019/4/20,11:00,326,
2019/4/20,12:00,301,
2019/4/20,13:00,293,
2019/4/20,14:00,289,
2019/4/20,15:00,293,
2019/4/20,16:00,305,
2019/4/20,17:00,313,
2019/4/20,18:00,334,
2019/4/20,19:00,339,
2019/4/20,20:00,327,
2019/4/20,21:00,315,
2019/4/20,22:00,303,
2019/4/20,23:00,309,
