DATE,TIME,当日実績(万kW),
2019/6/17,0:00,243,
2019/6/17,1:00,245,
2019/6/17,2:00,262,
2019/6/17,3:00,273,
2019/6/17,4:00,269,
2019/6/17,5:00,260,
2019/6/17,6:00,263,
2019/6/17,7:00,276,
2019/6/17,8:00,304,
2019/6/17,9:00,324,
2019/6/17,10:00,326,
2019/6/17,11:00,320,
2019/6/17,12:00,298,
2019/6/17,13:00,315,
2019/6/17,14:00,316,
2019/6/17,15:00,312,
2019/6/17,16:00,320,
2019/6/17,17:00,319,
2019/6/17,18:00,315,
2019/6/17,19:00,321,
2019/6/17,20:00,310,
2019/6/17,21:00,294,
2019/6/17,22:00,275,
2019/6/17,23:00,266,
