2022/4/1,0:00,2529,0,2065,133,0,37,0,17
2022/4/1,1:00,2443,0,1959,134,0,37,0,18
2022/4/1,2:00,2455,0,1990,125,0,37,0,18
2022/4/1,3:00,2507,0,2082,119,0,37,0,19
2022/4/1,4:00,2569,0,2142,129,0,37,0,22
2022/4/1,5:00,2717,0,2264,135,0,37,1,22
2022/4/1,6:00,2993,0,2471,139,0,37,17,22
2022/4/1,7:00,3285,0,2530,139,0,36,49,22
2022/4/1,8:00,3644,0,2815,165,0,36,129,21
2022/4/1,9:00,3866,0,2896,153,0,36,270,20
2022/4/1,10:00,3800,0,2728,139,0,36,482,19
2022/4/1,11:00,3758,0,2392,128,0,36,806,18
2022/4/1,12:00,3633,0,2060,125,0,36,1126,19
2022/4/1,13:00,3673,0,2102,127,0,36,1176,18
2022/4/1,14:00,3563,0,2105,128,0,36,942,17
2022/4/1,15:00,3443,0,2281,138,0,36,640,15
2022/4/1,16:00,3467,0,2638,163,0,36,306,14
2022/4/1,17:00,3533,0,2862,165,0,37,56,12
2022/4/1,18:00,3724,0,2961,166,0,37,0,11
2022/4/1,19:00,3698,0,2958,170,0,37,0,11
2022/4/1,20:00,3606,0,2940,166,0,37,0,12
2022/4/1,21:00,3447,0,2883,148,0,37,0,12
2022/4/1,22:00,3274,0,2745,137,0,37,0,12
2022/4/1,23:00,3080,0,2622,119,0,37,0,12
2022/4/2,0:00,2840,0,2496,110,0,37,0,10
2022/4/2,1:00,2723,0,2424,112,0,37,0,10
2022/4/2,2:00,2697,0,2423,111,0,37,0,11
2022/4/2,3:00,2694,0,2432,121,0,37,0,11
2022/4/2,4:00,2694,0,2440,129,0,37,0,9
2022/4/2,5:00,2739,0,2487,131,0,37,3,9
2022/4/2,6:00,2754,0,2364,134,0,37,130,8
2022/4/2,7:00,2805,0,1972,127,0,37,452,6
2022/4/2,8:00,2975,0,1757,131,0,37,857,5
2022/4/2,9:00,3162,0,1782,131,0,37,1164,4
2022/4/2,10:00,3207,0,1706,127,0,37,1369,3
2022/4/2,11:00,3212,0,1692,120,0,37,1445,2
2022/4/2,12:00,3130,0,1697,114,0,37,1372,2
2022/4/2,13:00,3028,0,1681,114,0,37,1229,2
2022/4/2,14:00,2906,0,1716,116,0,37,1004,1
2022/4/2,15:00,2841,0,1784,122,0,37,703,1
2022/4/2,16:00,2863,0,2073,143,0,37,310,1
2022/4/2,17:00,3038,0,2532,159,0,37,52,2
2022/4/2,18:00,3310,0,2718,157,0,37,0,2
2022/4/2,19:00,3322,0,2722,155,0,37,0,2
2022/4/2,20:00,3256,0,2704,151,0,37,0,3
2022/4/2,21:00,3121,0,2629,141,0,37,0,3
2022/4/2,22:00,2954,0,2478,129,0,37,0,3
2022/4/2,23:00,2776,0,2314,115,0,37,0,3
2022/4/3,0:00,2569,0,2147,107,0,36,0,3
2022/4/3,1:00,2456,0,2100,105,0,36,0,3
2022/4/3,2:00,2427,0,2183,104,0,36,0,3
2022/4/3,3:00,2441,0,2336,121,0,36,0,3
2022/4/3,4:00,2444,0,2398,124,0,36,0,3
2022/4/3,5:00,2474,0,2395,126,0,36,3,3
2022/4/3,6:00,2505,0,2163,125,0,37,72,3
2022/4/3,7:00,2671,0,2051,129,0,37,211,3
2022/4/3,8:00,2888,0,2118,130,0,37,346,2
2022/4/3,9:00,3034,0,2203,128,0,37,446,2
2022/4/3,10:00,3097,0,2193,126,0,37,541,3
2022/4/3,11:00,3137,0,2307,121,0,37,481,3
2022/4/3,12:00,3158,0,2336,112,0,37,427,3
2022/4/3,13:00,3167,0,2381,111,0,37,330,3
2022/4/3,14:00,3120,0,2401,112,0,37,224,4
2022/4/3,15:00,3137,0,2446,123,0,37,131,4
2022/4/3,16:00,3223,0,2559,141,0,36,44,4
2022/4/3,17:00,3400,0,2719,154,0,37,7,4
2022/4/3,18:00,3528,0,2768,161,0,37,0,6
2022/4/3,19:00,3491,0,2786,140,0,36,0,6
2022/4/3,20:00,3400,0,2764,136,0,36,0,6
2022/4/3,21:00,3233,0,2695,120,0,36,0,6
2022/4/3,22:00,3000,0,2560,117,0,36,0,6
2022/4/3,23:00,2792,0,2461,103,0,36,0,5
2022/4/4,0:00,2574,0,2421,108,0,37,0,5
2022/4/4,1:00,2463,0,2424,106,0,37,0,5
2022/4/4,2:00,2451,0,2447,105,0,37,0,5
2022/4/4,3:00,2478,0,2443,105,0,37,0,5
2022/4/4,4:00,2536,0,2257,118,0,37,0,5
2022/4/4,5:00,2696,0,2291,126,0,36,2,6
2022/4/4,6:00,3003,0,2478,123,0,36,30,6
2022/4/4,7:00,3374,0,2727,131,0,36,65,6
2022/4/4,8:00,3823,0,2914,142,0,36,127,5
2022/4/4,9:00,4146,0,2952,144,0,36,181,5
2022/4/4,10:00,4155,0,2962,148,0,36,227,5
2022/4/4,11:00,4161,0,2973,144,0,36,267,5
2022/4/4,12:00,3977,0,2970,120,0,36,242,5
2022/4/4,13:00,4032,0,2973,134,0,36,251,5
2022/4/4,14:00,4044,0,2976,149,0,36,157,5
2022/4/4,15:00,4006,0,2984,179,0,36,105,5
2022/4/4,16:00,4041,0,2976,195,0,36,56,5
2022/4/4,17:00,4054,0,2977,198,0,36,17,6
2022/4/4,18:00,4046,0,2977,196,0,36,0,6
2022/4/4,19:00,3919,0,2969,193,0,36,0,6
2022/4/4,20:00,3758,0,2949,182,0,36,0,6
2022/4/4,21:00,3546,0,2873,163,0,36,0,6
2022/4/4,22:00,3297,0,2728,139,0,36,0,5
2022/4/4,23:00,3045,0,2630,129,0,36,0,5
2022/4/5,0:00,2786,0,2596,118,0,36,0,9
2022/4/5,1:00,2654,0,2638,109,0,36,0,10
2022/4/5,2:00,2631,0,2635,111,0,36,0,11
2022/4/5,3:00,2637,0,2623,112,0,36,0,11
2022/4/5,4:00,2676,0,2601,117,0,36,0,11
2022/4/5,5:00,2781,0,2627,120,0,36,4,11
2022/4/5,6:00,2991,0,2566,120,0,36,109,10
2022/4/5,7:00,3225,0,2418,129,0,36,312,9
2022/4/5,8:00,3512,0,2429,132,0,36,527,8
2022/4/5,9:00,3626,0,2466,129,0,36,675,6
2022/4/5,10:00,3615,0,2445,139,0,36,859,5
2022/4/5,11:00,3580,0,2408,136,0,36,982,4
2022/4/5,12:00,3421,0,2415,145,0,34,1027,4
2022/4/5,13:00,3439,0,2453,131,0,36,957,3
2022/4/5,14:00,3342,0,2419,131,0,36,810,3
2022/4/5,15:00,3299,0,2417,149,0,36,653,3
2022/4/5,16:00,3306,0,2536,169,0,36,326,2
2022/4/5,17:00,3338,0,2758,193,0,36,64,2
2022/4/5,18:00,3461,0,2840,191,0,36,0,2
2022/4/5,19:00,3409,0,2827,192,0,36,0,2
2022/4/5,20:00,3299,0,2778,187,0,36,0,3
2022/4/5,21:00,3131,0,2685,149,0,36,0,4
2022/4/5,22:00,2973,0,2519,125,0,36,0,5
2022/4/5,23:00,2789,0,2365,116,0,36,0,4
2022/4/6,0:00,2574,0,2175,126,0,36,0,4
2022/4/6,1:00,2471,0,2076,122,0,36,0,4
2022/4/6,2:00,2464,0,2088,127,0,36,0,4
2022/4/6,3:00,2482,0,2115,128,0,36,0,4
2022/4/6,4:00,2508,0,2182,126,0,36,0,4
2022/4/6,5:00,2576,0,2220,129,0,36,5,4
2022/4/6,6:00,2692,0,2185,131,0,36,78,3
2022/4/6,7:00,2868,0,2136,131,0,36,240,3
2022/4/6,8:00,3174,0,2123,132,0,36,486,3
2022/4/6,9:00,3324,0,2109,128,0,36,674,3
2022/4/6,10:00,3324,0,1902,118,0,36,1010,3
2022/4/6,11:00,3398,0,1856,115,0,36,1308,3
2022/4/6,12:00,3300,0,1850,114,0,36,1396,4
2022/4/6,13:00,3325,0,1853,113,0,36,1302,6
2022/4/6,14:00,3249,0,1847,121,0,36,1077,7
2022/4/6,15:00,3201,0,1977,131,0,36,752,7
2022/4/6,16:00,3199,0,2351,146,0,36,363,8
2022/4/6,17:00,3192,0,2668,152,0,36,75,9
2022/4/6,18:00,3282,0,2761,154,0,36,0,9
2022/4/6,19:00,3217,0,2767,153,0,36,0,9
2022/4/6,20:00,3105,0,2666,154,0,36,0,9
2022/4/6,21:00,2954,0,2536,148,0,36,0,8
2022/4/6,22:00,2818,0,2347,143,0,36,0,7
2022/4/6,23:00,2658,0,2246,126,0,36,0,7
2022/4/7,0:00,2466,0,2088,126,0,36,0,5
2022/4/7,1:00,2373,0,2047,124,0,36,0,3
2022/4/7,2:00,2377,0,2080,129,0,36,0,3
2022/4/7,3:00,2399,0,2123,130,0,36,0,3
2022/4/7,4:00,2430,0,2175,133,0,36,0,4
2022/4/7,5:00,2494,0,2198,136,0,36,6,7
2022/4/7,6:00,2626,0,2135,137,0,36,131,9
2022/4/7,7:00,2812,0,1882,135,0,36,420,9
2022/4/7,8:00,3120,0,1815,131,0,36,788,8
2022/4/7,9:00,3331,0,1769,122,0,36,1048,8
2022/4/7,10:00,3407,0,1774,121,0,36,1233,7
2022/4/7,11:00,3404,0,1831,120,0,36,1225,7
2022/4/7,12:00,3298,0,1855,119,0,36,1123,7
2022/4/7,13:00,3328,0,1916,119,0,36,874,6
2022/4/7,14:00,3288,0,2083,128,0,36,620,6
2022/4/7,15:00,3241,0,2343,133,0,36,351,7
2022/4/7,16:00,3224,0,2466,150,0,36,151,7
2022/4/7,17:00,3255,0,2464,160,0,36,31,5
2022/4/7,18:00,3369,0,2476,165,0,36,0,3
2022/4/7,19:00,3289,0,2496,167,0,36,0,2
2022/4/7,20:00,3167,0,2560,163,0,36,0,3
2022/4/7,21:00,3001,0,2506,160,0,36,0,3
2022/4/7,22:00,2844,0,2433,144,0,36,0,4
2022/4/7,23:00,2673,0,2303,125,0,36,0,7
2022/4/8,0:00,2490,0,2104,129,0,36,0,12
2022/4/8,1:00,2408,0,2079,128,0,36,0,14
2022/4/8,2:00,2415,0,2091,126,0,36,0,15
2022/4/8,3:00,2450,0,2125,135,0,36,0,16
2022/4/8,4:00,2487,0,2174,137,0,36,0,16
2022/4/8,5:00,2552,0,2216,136,0,36,8,17
2022/4/8,6:00,2642,0,2046,135,0,36,167,16
2022/4/8,7:00,2745,0,1726,161,0,36,519,16
2022/4/8,8:00,3015,0,1745,157,0,36,906,15
2022/4/8,9:00,3252,0,1711,151,0,36,1207,16
