2023/4/1,0:00,2338,0,1926,145,0,29,0,9
2023/4/1,1:00,2246,0,1900,146,0,29,0,9
2023/4/1,2:00,2241,0,1897,146,0,29,0,10
2023/4/1,3:00,2264,0,1929,154,0,29,0,10
2023/4/1,4:00,2280,0,1902,147,0,29,0,8
2023/4/1,5:00,2280,0,1827,149,0,29,2,6
2023/4/1,6:00,2255,0,1560,149,0,29,137,4
2023/4/1,7:00,2298,0,1356,138,0,29,500,2
2023/4/1,8:00,2460,0,1227,144,0,29,919,3
2023/4/1,9:00,2603,0,1148,144,0,28,1241,3
2023/4/1,10:00,2689,0,1143,152,0,28,1454,3
2023/4/1,11:00,2735,0,1163,147,0,28,1547,3
2023/4/1,12:00,2700,0,1138,142,0,28,1522,4
2023/4/1,13:00,2654,0,1125,137,0,28,1376,4
2023/4/1,14:00,2598,0,1137,134,0,28,1114,4
2023/4/1,15:00,2560,0,1270,139,0,28,758,4
2023/4/1,16:00,2553,0,1574,158,0,28,356,4
2023/4/1,17:00,2600,0,1923,173,0,28,66,4
2023/4/1,18:00,2732,0,1988,183,0,28,0,4
2023/4/1,19:00,2716,0,1994,183,0,28,0,3
2023/4/1,20:00,2645,0,1998,164,0,28,0,3
2023/4/1,21:00,2527,0,1898,151,0,28,0,3
2023/4/1,22:00,2412,0,1896,139,0,28,0,3
2023/4/1,23:00,2320,0,1837,135,0,28,0,3
2023/4/2,0:00,2175,0,1726,143,0,28,0,2
2023/4/2,1:00,2100,0,1684,144,0,28,0,3
2023/4/2,2:00,2099,0,1685,156,0,28,0,3
2023/4/2,3:00,2126,0,1697,156,0,28,0,4
2023/4/2,4:00,2130,0,1709,151,0,28,0,4
2023/4/2,5:00,2130,0,1756,149,0,28,3,5
2023/4/2,6:00,2123,0,1613,157,0,28,68,5
2023/4/2,7:00,2206,0,1434,155,0,28,224,6
2023/4/2,8:00,2343,0,1311,149,0,28,462,6
2023/4/2,9:00,2450,0,1217,142,0,28,710,6
2023/4/2,10:00,2525,0,1166,145,0,28,921,7
2023/4/2,11:00,2589,0,1192,140,0,28,980,8
2023/4/2,12:00,2561,0,1200,132,0,28,882,8
2023/4/2,13:00,2539,0,1211,131,0,28,781,9
2023/4/2,14:00,2502,0,1278,134,0,28,654,11
2023/4/2,15:00,2504,0,1527,140,0,28,480,12
2023/4/2,16:00,2531,0,1715,168,0,28,209,13
2023/4/2,17:00,2663,0,1963,178,0,28,35,14
2023/4/2,18:00,2832,0,2132,185,0,28,0,15
2023/4/2,19:00,2813,0,2102,184,0,28,0,15
2023/4/2,20:00,2748,0,2085,172,0,28,0,15
2023/4/2,21:00,2640,0,2055,160,0,28,0,14
2023/4/2,22:00,2494,0,1931,146,0,28,0,14
2023/4/2,23:00,2362,0,1855,137,0,28,0,13
2023/4/3,0:00,2197,0,1808,141,0,28,0,10
2023/4/3,1:00,2126,0,1767,145,0,28,0,10
2023/4/3,2:00,2138,0,1784,154,0,28,0,9
2023/4/3,3:00,2185,0,1791,158,0,28,0,10
2023/4/3,4:00,2236,0,1857,153,0,28,0,10
